year,regioncode,sector,gdp,step,row_type
2030,ASI,M,0.0,final_consolidated,detail
2030,ASI,N,0.0,final_consolidated,detail
2030,ASI,O,0.0,final_consolidated,detail
2030,ASI,P,103392370.1932946,final_consolidated,detail
2030,ASI,Q,103392370.1932946,final_consolidated,detail
2030,ASI,R,88378296.63387229,final_consolidated,detail
2030,ASI,S,15014073.559422318,final_consolidated,detail
2030,ASI,T,0.0,final_consolidated,detail
2030,ASI,U,0.0,final_consolidated,detail
2030,ASI,V,0.0,final_consolidated,detail
2030,HAI,A,0.0,final_consolidated,detail
2030,HAI,ALL,872893173.2321763,final_consolidated,region_total
2030,HAI,B,0.0,final_consolidated,detail
2030,HAI,C,0.0,final_consolidated,detail
2030,HAI,D,0.0,final_consolidated,detail
2030,HAI,E,0.0,final_consolidated,detail
2030,HAI,F,0.0,final_consolidated,detail
2030,HAI,G,0.0,final_consolidated,detail
2030,HAI,H,0.0,final_consolidated,detail
2030,HAI,I,0.0,final_consolidated,detail
2030,HAI,J,0.0,final_consolidated,detail
2030,HAI,K,0.0,final_consolidated,detail
2030,HAI,L,0.0,final_consolidated,detail
2030,HAI,M,0.0,final_consolidated,detail
2030,HAI,N,0.0,final_consolidated,detail
2030,HAI,O,0.0,final_consolidated,detail
2030,HAI,P,290964391.0773921,final_consolidated,detail
2030,HAI,Q,290964391.0773921,final_consolidated,detail
2030,HAI,R,248712136.26747373,final_consolidated,detail
2030,HAI,S,42252254.80991832,final_consolidated,detail
2030,HAI,T,0.0,final_consolidated,detail
2030,HAI,U,0.0,final_consolidated,detail
2030,HAI,V,0.0,final_consolidated,detail
2030,JAZ,A,0.0,final_consolidated,detail
2030,JAZ,ALL,55749467.303043246,final_consolidated,region_total
2030,JAZ,B,0.0,final_consolidated,detail
2030,JAZ,C,0.0,final_consolidated,detail
2030,JAZ,D,0.0,final_consolidated,detail
2030,JAZ,E,0.0,final_consolidated,detail
2030,JAZ,F,0.0,final_consolidated,detail
2030,JAZ,G,0.0,final_consolidated,detail
2030,JAZ,H,0.0,final_consolidated,detail
2030,JAZ,I,0.0,final_consolidated,detail
2030,JAZ,J,0.0,final_consolidated,detail
2030,JAZ,K,0.0,final_consolidated,detail
2030,JAZ,L,0.0,final_consolidated,detail
2030,JAZ,M,0.0,final_consolidated,detail
2030,JAZ,N,0.0,final_consolidated,detail
2030,JAZ,O,0.0,final_consolidated,detail
2030,JAZ,P,18583155.76768108,final_consolidated,detail
2030,JAZ,Q,18583155.76768108,final_consolidated,detail
2030,JAZ,R,15884611.695806602,final_consolidated,detail
2030,JAZ,S,2698544.07187448,final_consolidated,detail
2030,JAZ,T,0.0,final_consolidated,detail
2030,JAZ,U,0.0,final_consolidated,detail
2030,JAZ,V,0.0,final_consolidated,detail
2030,MAK,A,0.0,final_consolidated,detail
2030,MAK,ALL,60698378.241958745,final_consolidated,region_total
2030,MAK,B,0.0,final_consolidated,detail
2030,MAK,C,0.0,final_consolidated,detail
2030,MAK,D,0.0,final_consolidated,detail
2030,MAK,E,0.0,final_consolidated,detail
2030,MAK,F,0.0,final_consolidated,detail
2030,MAK,G,0.0,final_consolidated,detail
2030,MAK,H,0.0,final_consolidated,detail
2030,MAK,I,0.0,final_consolidated,detail
2030,MAK,J,0.0,final_consolidated,detail
2030,MAK,K,0.0,final_consolidated,detail
2030,MAK,L,0.0,final_consolidated,detail
2030,MAK,M,0.0,final_consolidated,detail
2030,MAK,N,0.0,final_consolidated,detail
2030,MAK,O,0.0,final_consolidated,detail
2030,MAK,P,20232792.747319583,final_consolidated,detail
2030,MAK,Q,20232792.747319583,final_consolidated,detail
2030,MAK,R,17294697.430877134,final_consolidated,detail
2030,MAK,S,2938095.3164424477,final_consolidated,detail
2030,MAK,T,0.0,final_consolidated,detail
2030,MAK,U,0.0,final_consolidated,detail
2030,MAK,V,0.0,final_consolidated,detail
2030,NAJ,A,0.0,final_consolidated,detail
2030,NAJ,ALL,1197009359.1810768,final_consolidated,region_total
2030,NAJ,B,0.0,final_consolidated,detail
2030,NAJ,C,0.0,final_consolidated,detail
2030,NAJ,D,0.0,final_consolidated,detail
2030,NAJ,E,0.0,final_consolidated,detail
2030,NAJ,F,0.0,final_consolidated,detail
2030,NAJ,G,0.0,final_consolidated,detail
2030,NAJ,H,0.0,final_consolidated,detail
2030,NAJ,I,0.0,final_consolidated,detail
2030,NAJ,J,0.0,final_consolidated,detail
2030,NAJ,K,0.0,final_consolidated,detail
2030,NAJ,L,0.0,final_consolidated,detail
2030,NAJ,M,0.0,final_consolidated,detail
2030,NAJ,N,0.0,final_consolidated,detail
2030,NAJ,O,0.0,final_consolidated,detail
2030,NAJ,P,399003119.7270256,final_consolidated,detail
2030,NAJ,Q,399003119.7270256,final_consolidated,detail
2030,NAJ,R,341062072.63795257,final_consolidated,detail
2030,NAJ,S,57941047.089073025,final_consolidated,detail
2030,NAJ,T,0.0,final_consolidated,detail
2030,NAJ,U,0.0,final_consolidated,detail
2030,NAJ,V,0.0,final_consolidated,detail
2030,TAB,A,0.0,final_consolidated,detail
2030,TAB,ALL,40885043.77769228,final_consolidated,region_total
2030,TAB,B,0.0,final_consolidated,detail
2030,TAB,C,0.0,final_consolidated,detail
2030,TAB,D,0.0,final_consolidated,detail
2030,TAB,E,0.0,final_consolidated,detail
2030,TAB,F,0.0,final_consolidated,detail
2030,TAB,G,0.0,final_consolidated,detail
2030,TAB,H,0.0,final_consolidated,detail
2030,TAB,I,0.0,final_consolidated,detail
2030,TAB,J,0.0,final_consolidated,detail
2030,TAB,K,0.0,final_consolidated,detail
2030,TAB,L,0.0,final_consolidated,detail
2030,TAB,M,0.0,final_consolidated,detail
2030,TAB,N,0.0,final_consolidated,detail
2030,TAB,O,0.0,final_consolidated,detail
2030,TAB,P,13628347.925897427,final_consolidated,detail
2030,TAB,Q,13628347.925897427,final_consolidated,detail
2030,TAB,R,11649313.903654896,final_consolidated,detail
2030,TAB,S,1979034.0222425307,final_consolidated,detail
2030,TAB,T,0.0,final_consolidated,detail
2030,TAB,U,0.0,final_consolidated,detail
2030,TAB,V,0.0,final_consolidated,detail
