regioncode,year,sector,pct_gdp
HAI,2025,N,0.0
HAI,2025,O,0.0
HAI,2025,P,33.33
HAI,2025,Q,33.32
HAI,2025,R,29.16
HAI,2025,S,4.17
HAI,2025,T,0.0
HAI,2025,U,0.0
HAI,2025,V,0.0
HAI,2026,A,0.0
HAI,2026,B,0.0
HAI,2026,C,0.0
HAI,2026,D,0.0
HAI,2026,E,0.0
HAI,2026,F,0.0
HAI,2026,G,0.0
HAI,2026,H,0.0
HAI,2026,I,0.0
HAI,2026,J,0.0
HAI,2026,K,0.0
HAI,2026,L,0.0
HAI,2026,M,0.0
HAI,2026,N,0.0
HAI,2026,O,0.0
HAI,2026,P,33.33
HAI,2026,Q,33.33
HAI,2026,R,29.04
HAI,2026,S,4.29
HAI,2026,T,0.0
HAI,2026,U,0.0
HAI,2026,V,0.0
HAI,2027,A,0.0
HAI,2027,B,0.0
HAI,2027,C,0.0
HAI,2027,D,0.0
HAI,2027,E,0.0
HAI,2027,F,0.0
HAI,2027,G,0.0
HAI,2027,H,0.0
HAI,2027,I,0.0
HAI,2027,J,0.0
HAI,2027,K,0.0
HAI,2027,L,0.0
HAI,2027,M,0.0
HAI,2027,N,0.0
HAI,2027,O,0.0
HAI,2027,P,33.33
HAI,2027,Q,33.33
HAI,2027,R,28.91
HAI,2027,S,4.41
HAI,2027,T,0.0
HAI,2027,U,0.0
HAI,2027,V,0.0
HAI,2028,A,0.0
HAI,2028,B,0.0
HAI,2028,C,0.0
HAI,2028,D,0.0
HAI,2028,E,0.0
HAI,2028,F,0.0
HAI,2028,G,0.0
HAI,2028,H,0.0
HAI,2028,I,0.0
HAI,2028,J,0.0
HAI,2028,K,0.0
HAI,2028,L,0.0
HAI,2028,M,0.0
HAI,2028,N,0.0
HAI,2028,O,0.0
HAI,2028,P,33.33
HAI,2028,Q,33.33
HAI,2028,R,28.78
HAI,2028,S,4.55
HAI,2028,T,0.0
HAI,2028,U,0.0
HAI,2028,V,0.0
HAI,2029,A,0.0
HAI,2029,B,0.0
HAI,2029,C,0.0
HAI,2029,D,0.0
HAI,2029,E,0.0
HAI,2029,F,0.0
HAI,2029,G,0.0
HAI,2029,H,0.0
HAI,2029,I,0.0
HAI,2029,J,0.0
HAI,2029,K,0.0
HAI,2029,L,0.0
HAI,2029,M,0.0
HAI,2029,N,0.0
HAI,2029,O,0.0
HAI,2029,P,33.33
HAI,2029,Q,33.33
HAI,2029,R,28.64
HAI,2029,S,4.69
HAI,2029,T,0.0
HAI,2029,U,0.0
HAI,2029,V,0.0
HAI,2030,A,0.0
HAI,2030,B,0.0
HAI,2030,C,0.0
HAI,2030,D,0.0
HAI,2030,E,0.0
HAI,2030,F,0.0
HAI,2030,G,0.0
HAI,2030,H,0.0
HAI,2030,I,0.0
HAI,2030,J,0.0
HAI,2030,K,0.0
HAI,2030,L,0.0
HAI,2030,M,0.0
HAI,2030,N,0.0
HAI,2030,O,0.0
HAI,2030,P,33.33
HAI,2030,Q,33.33
HAI,2030,R,28.49
HAI,2030,S,4.84
HAI,2030,T,0.0
HAI,2030,U,0.0
HAI,2030,V,0.0
JAZ,2025,A,0.0
JAZ,2025,B,0.0
JAZ,2025,C,0.0
JAZ,2025,D,0.0
JAZ,2025,E,0.0
JAZ,2025,F,0.0
JAZ,2025,G,0.0
JAZ,2025,H,0.0
JAZ,2025,I,0.0
JAZ,2025,J,0.0
JAZ,2025,K,0.0
JAZ,2025,L,0.0
JAZ,2025,M,0.0
JAZ,2025,N,0.0
JAZ,2025,O,0.0
JAZ,2025,P,33.33
JAZ,2025,Q,33.32
JAZ,2025,R,29.16
JAZ,2025,S,4.17
JAZ,2025,T,0.0
JAZ,2025,U,0.0
JAZ,2025,V,0.0
JAZ,2026,A,0.0
JAZ,2026,B,0.0
JAZ,2026,C,0.0
JAZ,2026,D,0.0
JAZ,2026,E,0.0
JAZ,2026,F,0.0
JAZ,2026,G,0.0
JAZ,2026,H,0.0
JAZ,2026,I,0.0
JAZ,2026,J,0.0
JAZ,2026,K,0.0
JAZ,2026,L,0.0
JAZ,2026,M,0.0
JAZ,2026,N,0.0
JAZ,2026,O,0.0
JAZ,2026,P,33.33
JAZ,2026,Q,33.33
JAZ,2026,R,29.04
JAZ,2026,S,4.29
JAZ,2026,T,0.0
JAZ,2026,U,0.0
JAZ,2026,V,0.0
JAZ,2027,A,0.0
JAZ,2027,B,0.0
JAZ,2027,C,0.0
JAZ,2027,D,0.0
JAZ,2027,E,0.0
JAZ,2027,F,0.0
JAZ,2027,G,0.0
JAZ,2027,H,0.0
JAZ,2027,I,0.0
JAZ,2027,J,0.0
JAZ,2027,K,0.0
JAZ,2027,L,0.0
JAZ,2027,M,0.0
JAZ,2027,N,0.0
JAZ,2027,O,0.0
JAZ,2027,P,33.33
JAZ,2027,Q,33.33
JAZ,2027,R,28.91
JAZ,2027,S,4.41
JAZ,2027,T,0.0
JAZ,2027,U,0.0
JAZ,2027,V,0.0
JAZ,2028,A,0.0
JAZ,2028,B,0.0
JAZ,2028,C,0.0
JAZ,2028,D,0.0
JAZ,2028,E,0.0
JAZ,2028,F,0.0
JAZ,2028,G,0.0
JAZ,2028,H,0.0
JAZ,2028,I,0.0
JAZ,2028,J,0.0
JAZ,2028,K,0.0
JAZ,2028,L,0.0
JAZ,2028,M,0.0
JAZ,2028,N,0.0
JAZ,2028,O,0.0
JAZ,2028,P,33.33
JAZ,2028,Q,33.33
JAZ,2028,R,28.78
JAZ,2028,S,4.55
JAZ,2028,T,0.0
JAZ,2028,U,0.0
JAZ,2028,V,0.0
JAZ,2029,A,0.0
JAZ,2029,B,0.0
JAZ,2029,C,0.0
JAZ,2029,D,0.0
JAZ,2029,E,0.0
JAZ,2029,F,0.0
JAZ,2029,G,0.0
JAZ,2029,H,0.0
JAZ,2029,I,0.0
JAZ,2029,J,0.0
JAZ,2029,K,0.0
JAZ,2029,L,0.0
JAZ,2029,M,0.0
JAZ,2029,N,0.0
JAZ,2029,O,0.0
JAZ,2029,P,33.33
JAZ,2029,Q,33.33
JAZ,2029,R,28.64
JAZ,2029,S,4.69
JAZ,2029,T,0.0
JAZ,2029,U,0.0
JAZ,2029,V,0.0
JAZ,2030,A,0.0
JAZ,2030,B,0.0
JAZ,2030,C,0.0
JAZ,2030,D,0.0
JAZ,2030,E,0.0
JAZ,2030,F,0.0
JAZ,2030,G,0.0
JAZ,2030,H,0.0
JAZ,2030,I,0.0
JAZ,2030,J,0.0
JAZ,2030,K,0.0
JAZ,2030,L,0.0
JAZ,2030,M,0.0
JAZ,2030,N,0.0
JAZ,2030,O,0.0
JAZ,2030,P,33.33
JAZ,2030,Q,33.33
JAZ,2030,R,28.49
JAZ,2030,S,4.84
JAZ,2030,T,0.0
JAZ,2030,U,0.0
JAZ,2030,V,0.0
MAK,2025,A,0.0
MAK,2025,B,0.0
MAK,2025,C,0.0
MAK,2025,D,0.0
MAK,2025,E,0.0
MAK,2025,F,0.0
MAK,2025,G,0.0
MAK,2025,H,0.0
MAK,2025,I,0.0
MAK,2025,J,0.0
MAK,2025,K,0.0
MAK,2025,L,0.0
MAK,2025,M,0.0
MAK,2025,N,0.0
MAK,2025,O,0.0
MAK,2025,P,33.33
MAK,2025,Q,33.32
MAK,2025,R,29.16
MAK,2025,S,4.17
MAK,2025,T,0.0
MAK,2025,U,0.0
MAK,2025,V,0.0
MAK,2026,A,0.0
MAK,2026,B,0.0
MAK,2026,C,0.0
MAK,2026,D,0.0
MAK,2026,E,0.0
MAK,2026,F,0.0
MAK,2026,G,0.0
MAK,2026,H,0.0
MAK,2026,I,0.0
MAK,2026,J,0.0
MAK,2026,K,0.0
MAK,2026,L,0.0
MAK,2026,M,0.0
MAK,2026,N,0.0
MAK,2026,O,0.0
MAK,2026,P,33.33
MAK,2026,Q,33.33
MAK,2026,R,29.04
MAK,2026,S,4.29
MAK,2026,T,0.0
MAK,2026,U,0.0
MAK,2026,V,0.0
MAK,2027,A,0.0
MAK,2027,B,0.0
MAK,2027,C,0.0
MAK,2027,D,0.0
MAK,2027,E,0.0
MAK,2027,F,0.0
MAK,2027,G,0.0
MAK,2027,H,0.0
MAK,2027,I,0.0
MAK,2027,J,0.0
MAK,2027,K,0.0
MAK,2027,L,0.0
MAK,2027,M,0.0
MAK,2027,N,0.0
MAK,2027,O,0.0
MAK,2027,P,33.33
MAK,2027,Q,33.33
MAK,2027,R,28.91
MAK,2027,S,4.41
MAK,2027,T,0.0
MAK,2027,U,0.0
MAK,2027,V,0.0
MAK,2028,A,0.0
MAK,2028,B,0.0
MAK,2028,C,0.0
MAK,2028,D,0.0
MAK,2028,E,0.0
MAK,2028,F,0.0
MAK,2028,G,0.0
MAK,2028,H,0.0
MAK,2028,I,0.0
MAK,2028,J,0.0
MAK,2028,K,0.0
MAK,2028,L,0.0
MAK,2028,M,0.0
MAK,2028,N,0.0
MAK,2028,O,0.0
MAK,2028,P,33.33
MAK,2028,Q,33.33
MAK,2028,R,28.78
MAK,2028,S,4.55
MAK,2028,T,0.0
MAK,2028,U,0.0
MAK,2028,V,0.0
MAK,2029,A,0.0
MAK,2029,B,0.0
MAK,2029,C,0.0
MAK,2029,D,0.0
MAK,2029,E,0.0
MAK,2029,F,0.0
MAK,2029,G,0.0
MAK,2029,H,0.0
MAK,2029,I,0.0
MAK,2029,J,0.0
MAK,2029,K,0.0
MAK,2029,L,0.0
MAK,2029,M,0.0
MAK,2029,N,0.0
MAK,2029,O,0.0
MAK,2029,P,33.33
MAK,2029,Q,33.33
MAK,2029,R,28.64
MAK,2029,S,4.69
MAK,2029,T,0.0
MAK,2029,U,0.0
MAK,2029,V,0.0
MAK,2030,A,0.0
MAK,2030,B,0.0
MAK,2030,C,0.0
MAK,2030,D,0.0
MAK,2030,E,0.0
MAK,2030,F,0.0
MAK,2030,G,0.0
MAK,2030,H,0.0
MAK,2030,I,0.0
MAK,2030,J,0.0
MAK,2030,K,0.0
MAK,2030,L,0.0
MAK,2030,M,0.0
MAK,2030,N,0.0
MAK,2030,O,0.0
MAK,2030,P,33.33
MAK,2030,Q,33.33
MAK,2030,R,28.49
MAK,2030,S,4.84
MAK,2030,T,0.0
MAK,2030,U,0.0
MAK,2030,V,0.0
NAJ,2025,A,0.0
NAJ,2025,B,0.0
NAJ,2025,C,0.0
NAJ,2025,D,0.0
NAJ,2025,E,0.0
NAJ,2025,F,0.0
NAJ,2025,G,0.0
NAJ,2025,H,0.0
NAJ,2025,I,0.0
NAJ,2025,J,0.0
NAJ,2025,K,0.0
NAJ,2025,L,0.0
NAJ,2025,M,0.0
NAJ,2025,N,0.0
NAJ,2025,O,0.0
NAJ,2025,P,33.33
NAJ,2025,Q,33.32
NAJ,2025,R,29.16
NAJ,2025,S,4.17
NAJ,2025,T,0.0
NAJ,2025,U,0.0
NAJ,2025,V,0.0
NAJ,2026,A,0.0
NAJ,2026,B,0.0
NAJ,2026,C,0.0
NAJ,2026,D,0.0
NAJ,2026,E,0.0
NAJ,2026,F,0.0
NAJ,2026,G,0.0
NAJ,2026,H,0.0
NAJ,2026,I,0.0
NAJ,2026,J,0.0
NAJ,2026,K,0.0
NAJ,2026,L,0.0
NAJ,2026,M,0.0
NAJ,2026,N,0.0
NAJ,2026,O,0.0
NAJ,2026,P,33.33
NAJ,2026,Q,33.33
NAJ,2026,R,29.04
NAJ,2026,S,4.29
NAJ,2026,T,0.0
NAJ,2026,U,0.0
NAJ,2026,V,0.0
NAJ,2027,A,0.0
NAJ,2027,B,0.0
NAJ,2027,C,0.0
NAJ,2027,D,0.0
NAJ,2027,E,0.0
NAJ,2027,F,0.0
NAJ,2027,G,0.0
NAJ,2027,H,0.0
NAJ,2027,I,0.0
NAJ,2027,J,0.0
NAJ,2027,K,0.0
NAJ,2027,L,0.0
NAJ,2027,M,0.0
NAJ,2027,N,0.0
NAJ,2027,O,0.0
NAJ,2027,P,33.33
NAJ,2027,Q,33.33
NAJ,2027,R,28.91
NAJ,2027,S,4.41
NAJ,2027,T,0.0
NAJ,2027,U,0.0
NAJ,2027,V,0.0
NAJ,2028,A,0.0
NAJ,2028,B,0.0
NAJ,2028,C,0.0
NAJ,2028,D,0.0
NAJ,2028,E,0.0
NAJ,2028,F,0.0
NAJ,2028,G,0.0
NAJ,2028,H,0.0
NAJ,2028,I,0.0
NAJ,2028,J,0.0
NAJ,2028,K,0.0
NAJ,2028,L,0.0
NAJ,2028,M,0.0
NAJ,2028,N,0.0
NAJ,2028,O,0.0
NAJ,2028,P,33.33
NAJ,2028,Q,33.33
NAJ,2028,R,28.78
NAJ,2028,S,4.55
NAJ,2028,T,0.0
NAJ,2028,U,0.0
NAJ,2028,V,0.0
NAJ,2029,A,0.0
NAJ,2029,B,0.0
NAJ,2029,C,0.0
NAJ,2029,D,0.0
NAJ,2029,E,0.0
NAJ,2029,F,0.0
NAJ,2029,G,0.0
NAJ,2029,H,0.0
NAJ,2029,I,0.0
NAJ,2029,J,0.0
NAJ,2029,K,0.0
NAJ,2029,L,0.0
NAJ,2029,M,0.0
NAJ,2029,N,0.0
NAJ,2029,O,0.0
NAJ,2029,P,33.33
NAJ,2029,Q,33.33
NAJ,2029,R,28.64
NAJ,2029,S,4.69
NAJ,2029,T,0.0
NAJ,2029,U,0.0
NAJ,2029,V,0.0
NAJ,2030,A,0.0
NAJ,2030,B,0.0
NAJ,2030,C,0.0
NAJ,2030,D,0.0
NAJ,2030,E,0.0
NAJ,2030,F,0.0
NAJ,2030,G,0.0
NAJ,2030,H,0.0
NAJ,2030,I,0.0
NAJ,2030,J,0.0
NAJ,2030,K,0.0
NAJ,2030,L,0.0
NAJ,2030,M,0.0
NAJ,2030,N,0.0
NAJ,2030,O,0.0
NAJ,2030,P,33.33
NAJ,2030,Q,33.33
NAJ,2030,R,28.49
NAJ,2030,S,4.84
NAJ,2030,T,0.0
NAJ,2030,U,0.0
NAJ,2030,V,0.0
TAB,2025,A,0.0
TAB,2025,B,0.0
TAB,2025,C,0.0
TAB,2025,D,0.0
TAB,2025,E,0.0
TAB,2025,F,0.0
TAB,2025,G,0.0
TAB,2025,H,0.0
TAB,2025,I,0.0
TAB,2025,J,0.0
TAB,2025,K,0.0
TAB,2025,L,0.0
TAB,2025,M,0.0
TAB,2025,N,0.0
TAB,2025,O,0.0
TAB,2025,P,33.33
TAB,2025,Q,33.32
TAB,2025,R,29.16
TAB,2025,S,4.17
TAB,2025,T,0.0
TAB,2025,U,0.0
TAB,2025,V,0.0
TAB,2026,A,0.0
TAB,2026,B,0.0
TAB,2026,C,0.0
TAB,2026,D,0.0
TAB,2026,E,0.0
TAB,2026,F,0.0
TAB,2026,G,0.0
TAB,2026,H,0.0
TAB,2026,I,0.0
TAB,2026,J,0.0
TAB,2026,K,0.0
TAB,2026,L,0.0
TAB,2026,M,0.0
TAB,2026,N,0.0
TAB,2026,O,0.0
TAB,2026,P,33.33
TAB,2026,Q,33.33
TAB,2026,R,29.04
TAB,2026,S,4.29
TAB,2026,T,0.0
TAB,2026,U,0.0
TAB,2026,V,0.0
TAB,2027,A,0.0
TAB,2027,B,0.0
TAB,2027,C,0.0
TAB,2027,D,0.0
TAB,2027,E,0.0
TAB,2027,F,0.0
TAB,2027,G,0.0
TAB,2027,H,0.0
TAB,2027,I,0.0
TAB,2027,J,0.0
TAB,2027,K,0.0
TAB,2027,L,0.0
TAB,2027,M,0.0
TAB,2027,N,0.0
TAB,2027,O,0.0
TAB,2027,P,33.33
TAB,2027,Q,33.33
TAB,2027,R,28.91
TAB,2027,S,4.41
TAB,2027,T,0.0
TAB,2027,U,0.0
TAB,2027,V,0.0
TAB,2028,A,0.0
TAB,2028,B,0.0
TAB,2028,C,0.0
TAB,2028,D,0.0
TAB,2028,E,0.0
TAB,2028,F,0.0
TAB,2028,G,0.0
TAB,2028,H,0.0
TAB,2028,I,0.0
TAB,2028,J,0.0
TAB,2028,K,0.0
TAB,2028,L,0.0
TAB,2028,M,0.0
TAB,2028,N,0.0
TAB,2028,O,0.0
TAB,2028,P,33.33
TAB,2028,Q,33.33
TAB,2028,R,28.78
TAB,2028,S,4.55
TAB,2028,T,0.0
TAB,2028,U,0.0
TAB,2028,V,0.0
TAB,2029,A,0.0
TAB,2029,B,0.0
TAB,2029,C,0.0
TAB,2029,D,0.0
TAB,2029,E,0.0
TAB,2029,F,0.0
TAB,2029,G,0.0
TAB,2029,H,0.0
TAB,2029,I,0.0
TAB,2029,J,0.0
TAB,2029,K,0.0
TAB,2029,L,0.0
TAB,2029,M,0.0
TAB,2029,N,0.0
TAB,2029,O,0.0
TAB,2029,P,33.33
TAB,2029,Q,33.33
TAB,2029,R,28.64
TAB,2029,S,4.69
TAB,2029,T,0.0
TAB,2029,U,0.0
TAB,2029,V,0.0
TAB,2030,A,0.0
TAB,2030,B,0.0
TAB,2030,C,0.0
TAB,2030,D,0.0
TAB,2030,E,0.0
TAB,2030,F,0.0
TAB,2030,G,0.0
TAB,2030,H,0.0
TAB,2030,I,0.0
TAB,2030,J,0.0
TAB,2030,K,0.0
TAB,2030,L,0.0
TAB,2030,M,0.0
TAB,2030,N,0.0
TAB,2030,O,0.0
TAB,2030,P,33.33
TAB,2030,Q,33.33
TAB,2030,R,28.49
TAB,2030,S,4.84
TAB,2030,T,0.0
TAB,2030,U,0.0
TAB,2030,V,0.0
